借款人由被告提供担保向原告借款,并由滕××担保。
借款人由被告提供担保向原告借款,并由被告袁甲提供连带责任保证。
借款人由被告提供担保向原告借款,由被告潘××为借款提供担保，
借款人由被告提供担保向原告借款,并由被告浙江雪峰香蜜湖文化娱乐有限公司提供担保。
借款人由被告提供担保向原告借款,第二、第三被告作为保证人，
借款人由被告提供担保向原告借款,当时由二被告作连带责任担保，后债务人未归还，
借款人由被告提供担保向原告借款,被告赖××为其提供担保。
借款人由被告提供担保向原告借款,被告王乙为被告王甲向原告的借款提供连带责任保证。
借款人由被告提供担保向原告借款,被告朱春林为保证人。
借款人由被告提供担保向原告借款,由卢绍家提供担保责任。
借款人由被告提供担保向原告借款,并由被告姚纪春提供担保，
借款人由被告提供担保向原告借款,并由尹乙提供担保。
借款人由被告提供担保向原告借款,由郑某某提供担保。该款经原告多次催讨，被告王××至今未还。
借款人由被告提供担保向原告借款,款由被告潘××提供担保，
借款人由被告提供担保向原告借款,被告俞乙愿意为被告俞甲的借款提供连带责任担保
借款人由被告提供担保向原告借款,并由被告柳××提供担保，
借款人由被告提供担保向原告借款,并由被告徐乙在借条上签字作保。
借款人由被告提供担保向原告借款,第三被告对此进行担保。
借款人由被告提供担保向原告借款,被告陈甲为该借款作了担保。
借款人由被告提供担保向原告借款,2007年11月9日，被告陈甲向原告出具担保书，明确愿意就前述借款担保到2008年12月底之前。
借款人由被告提供担保向原告借款,并以马某某、钟某某两人共同所有的房产作担保。
借款人由被告提供担保向原告借款,并由被告戴国良提供担保。
借款人由被告提供担保向原告借款,被告戴国良也在该借条上作为担保人签字确认。
借款人由被告提供担保向原告借款,由被告季××作担保，
借款人由被告提供担保向原告借款,并由被告戴××提供担保。
借款人由被告提供担保向原告借款,并由被告张××对上述借款提供担保。
借款人由被告提供担保向原告借款,并由被告孔××对该借款承担保证责任。
借款人由被告提供担保向原告借款,被告傅正浩为此借款作担保。
借款人由被告提供担保向原告借款,被告孙某为借款提供担保。
借款人由被告提供担保向原告借款,由被告滕××为该借款提供了担保。
借款人由被告提供担保向原告借款,以被告阮××开办的建德市新安江华鑫金属拉丝厂为该笔借款提供担保。
借款人由被告提供担保向原告借款,2009年4月15日，被告连昌录由被告朱莹担保向原告借款100000元，
借款人由被告提供担保向原告借款,2009年1月22日，薛金满因资金周转困难，由被告郭正秋作担保，向原告借款人民币200000元，
借款人由被告提供担保向原告借款,2008年6月10日，海宁市华丰汽车销售有限公司法定代表人沈某某因资金周转之需，向原告借款300万元，
借款人由被告提供担保向原告借款,我与被告周延宏是多年朋友关系，2007年3月被告周延宏前来找我，说薛福荣在她们单位搞工程建设，需要八万元资金用于周转。当时周延宏是公司的出纳，并声称薛福荣在公司有工程款，将来偿还不上就在工程款里扣，
借款人由被告提供担保向原告借款,2008年7月30日，被告徐××因周转资金困难，由被告洪××作担保人，向原告借去人民币10万元，
借款人由被告提供担保向原告借款,被告颜邦林因缺资由被告戴福顺、温岭市兴业房地产开发有限公司担保于2007年12月12日向原告借款60万元
借款人由被告提供担保向原告借款,借款人、担保人分别由被告厉××、朱××签字并按了指印。
借款人由被告提供担保向原告借款,由被告周××担保向原告借款6万元，
借款人由被告提供担保向原告借款,被告彭卜明作为借款担保人在借条上签字。
借款人由被告提供担保向原告借款,为确保还款，由被告臧法庆为该笔借款提供连带任担保。
借款人由被告提供担保向原告借款,并由被告汪奎鸿提供连带责任保证。
借款人由被告提供担保向原告借款,2008年11月24日，被告应甲因资金周转困难，由被告应乙、应丙提供保证担保，
借款人由被告提供担保向原告借款,并由被告计××担保，
借款人由被告提供担保向原告借款,由被告台州市××衣柜有限公司提供连带责任担保，担保期限为两年，并由两被告的法定代表人签字并加盖公章某认。
借款人由被告提供担保向原告借款,由被告杨吉彬为其提供担保。
双方签订购房买卖协议,被告还与原告签订《购房卖买协议》一份，
被告与原告签订抵押合同,被告魏海战委托包平与原告签订房屋抵押合同一份，
被告重新出具借条,2007年4月，在原告的一再催讨下，被告又承诺该27000元借款在2008年12月30日前全部归还并重新出具借条一份。
被告重新出具借条,重新出具46000元借条一份，该款经原告多次催讨未果。
被告重新出具借条,2008年1月6日，被告重新出具欠款2000元的欠条一份，
被告拖欠剩余借款,其余借款至今未还。
被告拖欠剩余借款,余款至今未还。
被告拖欠剩余借款,余款至今没有归还。
被告拖欠剩余借款,余款至今未还。
被告拖欠剩余借款,余款本息至今未还，
被告拖欠剩余借款,因被告迟迟不能偿还余款，
被告拖欠剩余借款,余款一直未还。
被告拖欠剩余借款,余款27万元至今未予归还。
被告拖欠剩余借款,但该60000元两被告至今未还。
被告拖欠剩余借款,余款经原告多次催讨未能归还。
被告拖欠剩余借款,并再次承诺在2007年4月30日前还款，但到期后被告仍不还款，原告一再催讨，被告至今未能还款。
被告拖欠剩余借款,经原告多次催讨尚欠的已到期借款100000元，被告至今未予偿还。
被告拖欠剩余借款,2006年12月29日、2007年3月23日两笔未约定归还日期。
被告拖欠剩余借款,余款18700元至今未还。
被告拖欠剩余借款,后经原告多次催讨，被告至今分文未还，
被告拖欠剩余借款,余款15000元至今未还，
被告拖欠剩余借款,至今尚欠原告借款本金30万元及利息。原告经多次催讨无果。
被告拖欠剩余借款,余款32.5万元及利息，被告杨锦金至今未还，被告金健松也未履行担保人代偿义务。
被告拖欠剩余借款,至2008年年底，被告陆续某某原告利息共计4550元，余款本息至今未还。
被告拖欠剩余借款,被告仅支付了7.5万元，余款12.5万元至今未付。
被告拖欠剩余借款,原告多次要求二被告归还尚欠借款本金100000元，均被二被告相互推托而拒绝归还。
被告拖欠剩余借款,借款到期后，经原告催讨，两被告至今未能还款。
被告拖欠剩余借款,到2008年9月15日尚欠原告借款2700000元。
被告拖欠剩余借款,尚欠70000元本金及70000元的利息未归还。
被告拖欠剩余借款,经原告多次催讨，被告至今未履行还款义务。
被告拖欠剩余借款,借款到期后，被告奚××未按约归还，经原告多次催讨，被告均以无钱为由拒绝归还。
被告拖欠剩余借款,尚欠12769.74元，至今未还。
被告拖欠剩余借款,其余借款本金及利息至今未付。
被告拖欠剩余借款,余款以种种理由拖延不还。
被告拖欠剩余借款,余款经原告多次催讨被告未付，
被告拖欠剩余借款,余款23000元后经原告多次催讨未果，故诉至法院。
被告拖欠剩余借款,余款400万元未能按约归还。
被告拖欠剩余借款,2008年11月又向原告借款100元，故实际借款为4935元。因被告至今未还，
被告拖欠剩余借款,余款400万元未能按约归还。
被告拖欠剩余借款,尚欠150000元至今未还，且早已超过双方所商定的还款协议期限。
被告拖欠剩余借款,余款经原告多次催讨被告未付，
被告拖欠剩余借款,余款经原告多次催收未果。
被告拖欠剩余借款,剩余借款被告一直未予归还。
被告拖欠剩余借款,仍尚欠利息3350元未付。
被告拖欠剩余借款,该款出借后，被告柳××已付借款利息至2008年10月28日止，尚欠借款50000元及2008年10月28日以后的利息，
被告拖欠剩余借款,余款30000元至今未还，
被告拖欠剩余借款,余欠本金100万元及利息至今未还，
被告拖欠剩余借款,余款35000元经多次催讨无果。
被告拖欠剩余借款,余欠本金及之后的利息至今未付。
被告拖欠剩余借款,余款15万元至今分文未还。
被告拖欠剩余借款,余欠70万元本息未还，
被告拖欠剩余借款,尚欠本金80万元及自2008年10月份起的利息。
被告拖欠剩余借款,余款25245元至今未还。
被告拖欠剩余借款,在借款期限届满后对借款本金未予偿还，
被告拖欠剩余借款,余款一直未付。
被告拖欠剩余借款,余款经原告多次催讨无果。
被告拖欠剩余借款,原告催讨余款无果，
被告拖欠剩余借款,但余款49000元一直未还。
被告拖欠剩余借款,但本金至今分文未还。
被告拖欠剩余借款,原告多次向被告催讨未果，
被告拖欠剩余借款,虽经原告多次催讨，截止起诉之日，被告仍欠原告73000元。
被告拖欠剩余借款,后原告要求被告偿还借款，但被告以各种借口推诿，至今未还。
被告拖欠剩余借款,届期经多次催讨，被告至今未归还借款。
被告拖欠剩余借款,被告利息支付到2003年10月，自2003年11月1日起至今未付利息。
被告拖欠剩余借款,至今尚欠原告借款本金人民币340000元。经原告多次催讨未果，
被告拖欠剩余借款,剩余20000元事后原告又多次催讨未果。现被告根本没有还款意向，
被告拖欠剩余借款,到2009年，原告仍没有支付本息。
被告拖欠剩余借款,尚欠5万元未归还。
被告拖欠剩余借款,借款本金6万元及2006年4月1日以后的利息被告赵珍莲、胡云卿尚未偿还，被告林奶头、陈小花亦未尽保证责任。
被告拖欠剩余借款,余款50万元经原告催讨未果。
被告拖欠剩余借款,款200万元经原告方催讨，被告至今没有偿还，
被告拖欠剩余借款,尚欠本金2000元，双方约定利息按30‰计算。后经原告多次催收，被告至今分文未还。
被告拖欠剩余借款,尚欠15万元至今未付。
被告拖欠剩余借款,至今本金36000元未还。
被告拖欠剩余借款,经原告多次催讨，两被告均未还款。
被告拖欠剩余借款,尚欠10000元，
被告拖欠剩余借款,余款20万元至今未还。
被告拖欠剩余借款,余款经原告多次催讨，但被告以无款为由拒不偿还。综上所述，原告认为，原、被告之间的借贷事实清楚，合法有效。
被告拖欠剩余借款,余款175000元至今未付。
被告拖欠剩余借款,余款15000元一直未归还。
被告拖欠剩余借款,被告于2009年6月8日归还10000元，余款经原告多次催收未果。
被告拖欠剩余借款,借款100000元未还，2009年7月1日起的利息未付。
被告拖欠剩余借款,，余款26500元至今未还，致酿成纠纷。
被告拖欠剩余借款,余款20000元经原告多次催讨至今未归还。
被告拖欠剩余借款,尚欠借款19000元至今未还。
被告拖欠剩余借款,余款及利息至今未还
被告拖欠剩余借款,被告林甲每次均以无钱可还为由拒绝还款
被告拖欠剩余借款,余款40000元至今未还
被告拖欠剩余借款,但对余欠借款本息一直未给付
被告拖欠剩余借款,被告又拒绝偿还15800元
被告拖欠剩余借款,但未能按约归还借款本金和支付违约金
被告拖欠剩余借款,尚欠11万元
被告拖欠剩余借款,余款15，000元及利息一直未付
被告拖欠剩余借款,尚余33000元至今未付。
被告拖欠剩余借款,其余本金及逾期利息均未付
被告拖欠剩余借款,余款30000元和利息40000元未还，原告多次催讨未果，诉至法院，请求法院判令被告立即归还借款本金30000元、利息40000元
被告拖欠剩余借款,被告未归还任何款项
被告拖欠剩余借款,余款30000元未还
被告拖欠剩余借款,但被告至今尚欠30000元未还
被告拖欠剩余借款,但俞××至今未归还余款8万元
被告拖欠剩余借款,但俞根元至今未归还余款8万元
被告拖欠剩余借款,余款30000元及利息被告至今未付
被告拖欠剩余借款,未归还借款本金及后期的借款利息
被告拖欠剩余借款,余款30000元及利息被告至今未付
被告拖欠剩余借款,被告一直拒绝还款
被告拖欠剩余借款,二被告已拒绝归还剩余本金及双方约定的利息
被告拖欠剩余借款,余款8000元至今未还
被告拖欠剩余借款,尚欠30000元至今未还
被告拖欠剩余借款,未予归还本金
被告拖欠剩余借款,尚有190万元未能归还，
被告拖欠剩余借款,尚有110万元至今未能归还。
被告拖欠剩余借款,其余尚未还清
被告拖欠剩余借款,余款至今未还
被告拖欠剩余借款,本金及以后的利息一直拖欠至今
被告拖欠剩余借款,尚欠460000元
被告拖欠剩余借款,尚余100000元
被告拖欠剩余借款,余款至今未还
被告拖欠剩余借款,余款80000元至今分文未还
被告拖欠剩余借款,至今尚欠本金40000元及从2008年8月11日起的利息
被告拖欠剩余借款,余款至今未付
被告拖欠剩余借款,余款至今仍未归还
被告拖欠剩余借款,此后被告就再无按时支付利息
被告拖欠剩余借款,一直未归还本金
被告拖欠剩余借款,余款4万元至今未还
被告拖欠剩余借款,被告虞××拒不归还本息
被告拖欠剩余借款,现尚欠本金36000元及其余利息
被告拖欠剩余借款,余款12000经我多次催收，至今未还
被告拖欠剩余借款,余款至今未还
被告拖欠剩余借款,但被告一直未再付款
被告拖欠剩余借款,余款30000元至今未还
被告拖欠剩余借款,余款86750元及利息至今未付
被告拖欠剩余借款,尚欠60000元借款未归还
被告拖欠剩余借款,被告就未再支付利息，也未归还本金
被告拖欠剩余借款,其余借款一直未有归还
被告拖欠剩余借款,尚欠36100元未还
被告拖欠剩余借款,其余84万元至今未还
被告拖欠剩余借款,二被告又违背承诺，未按约归还借款本金及2008年11月的利息
被告拖欠剩余借款,尚欠原告借款20953元
被告拖欠剩余借款,至今仍有20000元未能归还
被告拖欠剩余借款,借款本金5000元分文未还
被告拖欠剩余借款,尚欠159000元
被告拖欠剩余借款,尚欠20000元
被告拖欠剩余借款,尚欠150000元
被告拖欠剩余借款,自2007年9月4日起的利息至今未付
被告拖欠剩余借款,至今欠原告借款110000元与利息
被告拖欠剩余借款,尚欠16000元
被告拖欠剩余借款,借款本金120000至今分文未还
被告拖欠剩余借款,余款一直未还
被告拖欠剩余借款,尚欠30000元至今未付
被告拖欠剩余借款,两被告尚欠原告借款15000元
被告拖欠剩余借款,余欠107万元
被告拖欠剩余借款,余款至今未还
被告拖欠剩余借款,2006年5月22日经双方结算，被告尚欠原告本金20000元、利息27000元，
被告拖欠剩余借款,以后未再还款
被告拖欠剩余借款,尚欠借款本金47000元
被告拖欠剩余借款,余款人民币150000元未予归还
被告拖欠剩余借款,余款235600元至今未还
被告拖欠剩余借款,剩余部分经多次催讨未果
被告拖欠剩余借款,余款2万元至今未予归还。
被告拖欠剩余借款,剩余借款被告至今仍未偿还。
被告拖欠剩余借款,两被告至今未支付剩余借款本息。
被告拖欠剩余借款,两被告借款后，至今未归还借款，经原告多次催讨未果。
被告拖欠剩余借款,余款60000元及利息6800元至今未还。
被告拖欠剩余借款,余欠借款37050元至今未偿还。
被告拖欠剩余借款,尚欠3万元，经原告多次催讨未还。
被告拖欠剩余借款,原告多次催讨，被告均以各种理由拒绝归还。
被告拖欠剩余借款,其余款项，被告拖欠未还。
被告拖欠剩余借款,至今尚欠10万元。
被告拖欠剩余借款,尚欠65000元未付，经原告多次催讨未果，
被告拖欠剩余借款,现余欠本金40000元及利息。
被告拖欠剩余借款,余款至今未付。
被告拖欠剩余借款,余欠15000元，
至今未付,被告仍分文未还。
借款人拖欠借款,被告未归还借款及支付第四季度的利息4500元。
借款人拖欠借款,原告催款未果。
借款人拖欠借款,后因原告自己需要资金，向被告催要，被告一直拖欠不还。
借款人拖欠借款,三方签订了担保借款合同后，原告向被告吴××交付了60万元借款。借款到期后，经原告催讨，两被告没有归还。
借款人拖欠借款,借款到期后，经原告多次催讨，被告以各种理由推托。
借款人拖欠借款,嗣后，被告利息支付到2008年9月就停止付息。为此，原告多次向被告催讨借款及利息，但被告认欠不还。
借款人拖欠借款,该款被告至今未还。
借款人拖欠借款,逾期被告未归还，故原告诉至法院，
借款人拖欠借款,期满，翁法根未归还借款，
借款人拖欠借款,被告借款后未按约定期限归还借款。
借款人拖欠借款,经原告多次催讨无果。
借款人拖欠借款,原告多次催讨无果，
借款人拖欠借款,到期后被告未按约还款。
借款人拖欠借款,至目前，被告尚未归还上述借款。
借款人拖欠借款,现借款早于2009年2月5日到期，但被告却故意躲避原告，拒不偿还所借款项，原告多次上门催讨，并经报案无果。
借款人拖欠借款,约定期限已过，我多次催讨，被告均未归还。
借款人拖欠借款,经原告多次催讨，被告未偿还借款。
借款人拖欠借款,但该款被告至今未还给原告。
借款人拖欠借款,但截止今日，被告拒不归还原告借款，导致原告经济利益受损。
借款人拖欠借款,届时，原告要求被告归还未果。
借款人拖欠借款,后还款期限届满，第一被告仅向原告归还8万元借款，其余2万元经原告多次向第一、二被告催付，至今未还。
借款人拖欠借款,被告至今未归还该借款。
借款人拖欠借款,然而，2009年5月，被告却以不当得利为由将原告母亲庞某某诉诸法庭，并拒绝返还原告借款。
借款人拖欠借款,嗣后，原告多次向被告催讨，被告郑××未履行还款义务。
借款人拖欠借款,但截止今日，被告拒不归还原告借款，导致原告经济利益受损。
借款人拖欠借款,后经原告催讨，被告未还款。
借款人拖欠借款,嗣后，被告张××丈夫叶某某因事故意外死亡，未归还借款。
借款人拖欠借款,借款期满后，被告分文未还，虽经原告多次催讨无果。
借款人拖欠借款,后经催讨未付，
借款人拖欠借款,后原告多次要求被告黄××归还借款15万元，但被告分文未还。
借款人拖欠借款,到期后，被告未按约归还。
借款人拖欠借款,但被告言而无信，至今未归还借款。
借款人拖欠借款,后经原告多次催讨，被告没有还款。
借款人拖欠借款,后经原告多次催讨，两被告均未能归还。
借款人拖欠借款,借款到期后，经原告多次催讨，被告未偿还借款。
借款人拖欠借款,实际交付被告的借款金额为58000元。被告至今未归还借款，
借款人拖欠借款,后经原告多次催讨未果。
借款人拖欠借款,该借款被告至今未还。
借款人拖欠借款,经多次向被告催讨，被告至今分文未还。
借款人拖欠借款,但被告不守信用，至今未予归还。
借款人拖欠借款,之后，经原告多次催讨，被告没有归还借款。
借款人拖欠借款,借款到期后原告多次催讨，被告至今分文未还。
借款人拖欠借款,但被告至今分文未还。
借款人拖欠借款,借款到期后，经原告多次催讨，被告项××至今未归还借款，
借款人拖欠借款,届期，被告未还本付息。
借款人拖欠借款,届满后被告并没有归还欠款，事后经原告多次催讨，被告至今尚未偿还。
借款人拖欠借款,嗣后，经原告多次催讨无果。
借款人拖欠借款,现已逾期，经多次催索，被告均以无钱归还进行搪塞。
借款人拖欠借款,但借款到期后，经原告多次催讨，被告至今未履行还款义务。
借款人拖欠借款,嗣后，经原告催讨未果，
借款人拖欠借款,借款后二被告一直未履行还款义务，
借款人拖欠借款,但时至今日，被告未归还。为此，
借款人拖欠借款,嗣后，原告多次向被告催讨，被告章××未履行还款义务。
借款人拖欠借款,借款到期后，被告以无钱为由不归还借款本金。
借款人拖欠借款,借款到期后，被告以无钱为由不归还借款本金。
借款人拖欠借款,被告以无钱为由不归还借款本金。
借款人拖欠借款,二被告系夫妻关系，
借款人拖欠借款,贾美华未归还，已构成违约，
借款人拖欠借款,但被告到期后分文未付，
借款人拖欠借款,嗣后，虽经原告多次催讨，但被告至今分文未还。
借款人拖欠借款,被告以种种理由拒不归还。
借款人拖欠借款,借款到期后，
借款人拖欠借款,借款到期后，被告以无钱为由不归还借款本金。
借款人拖欠借款,借款到期后，被告以无钱为由不归还借款本金。
借款人拖欠借款,借款到期后，被告以无钱为由不归还借款本金。
借款人拖欠借款,之后被告每月按期付息。借款到期后，被告以无钱为由不归还借款本金。
借款人拖欠借款,期届，原告多次催讨，被告没有偿还。
借款人拖欠借款,后被告董××因故外出，下落不明，此笔借款一直未予归还。2008年3月4日，原告在宁波找到了被告董××，要求她归还欠款23000元。
借款人拖欠借款,但此后被告董××一直未予归还拖欠至今。
借款人拖欠借款,后经三原告多次催收未果，
借款人拖欠借款,后经原告催讨，被告至今未还款。
借款人拖欠借款,但在借款到期后，被告至今分文未还，
借款人拖欠借款,但被告每年到期应还借款均以经济困难为由，拒不履行义务。原告曾于2003年9月向法院起诉，要求被告归还2001年、2002年应还借款15，000元和相应利息。后法院作出判决。但被告分文未还。2003年至2009年应还的74，950元，被告至今也分文未还。
借款人拖欠借款,余款经催讨，两被告均未归还。
借款人拖欠借款,借款期限到后，被告一直未归还借款，担保人也未承担担保责任，后经原告多次催讨未果，
借款人拖欠借款,经原告多次催讨，被告以出差为由拖延还款，直至失去联系，至今拖欠不还。
借款人拖欠借款,借款后原告多次向被告催讨借款，未能及时归还。
借款人拖欠借款,还款期限已逾，原告催讨无果，
借款人拖欠借款,到期后，原告多次催讨，两被告至今未还。
借款人拖欠借款,借款后被告未能归还。
借款人拖欠借款,借款期限已届满，经原告多次催讨，被告未归还。
借款人拖欠借款,2007年农历年底，原告因急需资金向被告催讨，被告借款拖欠至今未还。
借款人拖欠借款,至今未还。故诉讼来院，
